wkt_geom;osm_id;cables;name;voltage;wires;ref;operator;length;;;;
LineString (13.10653600000000019 47.15099759999999662, 13.10615699999999961 47.15088349999999906, 13.10440819999999995 47.15155410000000558, 13.10272250000000049 47.1505662000000072, 13.10042769999999912 47.1492373000000029, 13.09877700000000011 47.14831209999999828, 13.09614179999999983 47.14643989999998297, 13.09872440000000182 47.14047040000000521, 13.0992841999999996 47.13915469999999885, 13.10001259999999945 47.13746720000000323, 13.10093840000000043 47.13531590000000193, 13.10125009999999968 47.13394199999999756, 13.10162069999999979 47.13220640000000827, 13.1020613000000008 47.1302711999999957, 13.10248029999999986 47.12832900000000791, 13.10288900000000112 47.12648829999999123, 13.10326760000000057 47.12481430000000415, 13.10547150000000194 47.12302410000000208, 13.10704190000000224 47.12174759999999196, 13.10855029999999921 47.12053329999999818, 13.11025060000000053 47.11918490000001469, 13.11035140000000077 47.11723469999999736, 13.1104257999999998 47.11536989999999037, 13.11051740000000265 47.11330679999998949, 13.11061909999999919 47.1110437000000033, 13.11072540000000153 47.10854369999999847, 13.1092467000000017 47.10637659999998306, 13.10779720000000026 47.10427450000000249, 13.10548799999999936 47.10207249999999846, 13.10324199999999983 47.09999889999999567, 13.10412859999999924 47.09901539999999898, 13.10457790000000244 47.09700080000000355, 13.10501419999999939 47.09503839999999286, 13.1053291999999999 47.09351819999999123, 13.10535519999999998 47.09166360000000395, 13.10608749999999922 47.09069919999999598, 13.10531600000000019 47.0884221000000025, 13.10795479999999813 47.08382630000000546, 13.1095693000000022 47.08504099999999681);83385846;1.0;Böckstein - Angertal;110000;0;185/6;Salzburg AG;8679,47;;;;
LineString (13.21056090000000083 47.37845199999999579, 13.21128590000000003 47.37849310000000713, 13.21254780000000117 47.37841989999999726, 13.21393720000000016 47.37995899999999239, 13.21539990000000131 47.38158749999999486, 13.2174919000000024 47.38390249999999781, 13.21970010000000073 47.386341299999998, 13.22210489999999972 47.38899719999999149, 13.22330190000000094 47.39032869999999775, 13.22533790000000131 47.3928584000000015, 13.2273689000000001 47.39536830000000123, 13.22918010000000066 47.39762930000000551, 13.23088490000000128 47.40033669999999688, 13.23080689999999926 47.40225210000000544, 13.23166190000000064 47.40367189999999908, 13.23191220000000001 47.40670850000000058, 13.23212020000000066 47.40926619999999048, 13.23236619999999952 47.41221279999998472, 13.23257719999999971 47.41469280000000452, 13.23395440000000001 47.41550119999999424, 13.23630870000000215 47.41691430000000196, 13.23994650000000028 47.41905770000000331, 13.24291990000000041 47.42080959999999834, 13.24615840000000055 47.42134280000000501, 13.25042080000000055 47.4220753999999971, 13.25485950000000024 47.42210649999999106, 13.25785250000000026 47.42204319999999029, 13.26109560000000265 47.42197459999999865, 13.26593989999999934 47.42187209999999453, 13.26983770000000007 47.42351200000000233, 13.27361630000000048 47.42510159999999075, 13.27628990000000009 47.42622639999999024, 13.28424880000000208 47.42938250000000266, 13.28757159999999971 47.42831920000000423, 13.29112079999999985 47.42718350000000527, 13.29653640000000081 47.42545040000000256, 13.29837619999999987 47.42454880000000372, 13.30051680000000047 47.42287349999999435, 13.30260499999999979 47.42219740000000883, 13.30450630000000167 47.42158179999999845, 13.30611430000000261 47.42080129999999372, 13.30743630000000088 47.42015320000000145, 13.31287540000000114 47.4171154999999942, 13.31659430000000022 47.41787029999999703, 13.32011630000000046 47.41858510000000138, 13.3235563999999993 47.4192738999999932, 13.32623350000000073 47.42050439999999867, 13.32957629999999938 47.42202719999999516, 13.33266479999999987 47.42343410000000148, 13.33654430000000168 47.42435880000000026, 13.34041689999999925 47.42528190000000876, 13.34305810000000037 47.42707690000000298, 13.34587850000000131 47.42849399999999349, 13.34886859999999942 47.42999630000000622, 13.35045590000000004 47.43136380000000685, 13.35339600000000004 47.43389699999998754, 13.35609180000000151 47.43621949999999998, 13.3574667999999992 47.43839810000000057, 13.35887360000000079 47.44062680000000398, 13.36040060000000018 47.44304579999999305, 13.36196920000000077 47.44553059999999789, 13.36317960000000049 47.4474480000000014, 13.36522040000000011 47.45068059999999832, 13.36668640000000075 47.45300249999999664, 13.36820260000000005 47.45515419999999551, 13.37030829999999959 47.45814200000000227, 13.3721230000000002 47.46071700000000249, 13.373735700000001 47.46300509999999662, 13.37506029999999946 47.46488449999999659, 13.37737429999999961 47.46740979999999865, 13.37943849999999912 47.46966230000000309, 13.38189190000000117 47.47233959999999797, 13.38443250000000084 47.47511180000000053, 13.38631290000000007 47.47716349999999608, 13.38828499999999977 47.47931510000000799, 13.39028899999999922 47.48150160000000852, 13.3932670999999992 47.48475049999999698, 13.39784339999999929 47.48591090000000037, 13.40054669999999959 47.4872174000000058, 13.40336779999999983 47.48858090000000232, 13.40578709999999951 47.48975020000000313, 13.40860310000000055 47.49299370000000664, 13.41210369999999941 47.49503140000000201, 13.41521170000000041 47.49684049999999758, 13.41843030000000248 47.49871389999999138, 13.42166809999999977 47.50004969999999815, 13.42565399999999975 47.5016941000000017, 13.4296054999999992 47.50332419999998734, 13.43052199999999985 47.50464040000000665, 13.4314158999999993 47.50592419999999549, 13.43323819999999991 47.50847739999999675, 13.43503970000000081 47.51112799999999936, 13.43489579999999961 47.51356160000000273, 13.43474640000000164 47.51608720000000119, 13.43459530000000157 47.51864309999999847, 13.43444150000000015 47.52124379999999348, 13.4343641999999992 47.52255020000000485, 13.43301959999999973 47.52486999999999995, 13.43166979999999988 47.52719869999999958, 13.43046490000000048 47.52927719999999567, 13.4291014999999998 47.53162919999999758, 13.42842049999999965 47.53351649999999751, 13.42776600000000009 47.53533000000000897, 13.42711070000000184 47.5371459999999999, 13.42651200000000067 47.5388299000000103);82668870;2.0;Pongau - Timelkam;110000;1;162/5C;;29259,45;;;;
LineString (13.10653040000000047 47.15103809999999385, 13.10632790000000192 47.15098969999998957, 13.10430670000000042 47.15179519999999513, 13.10146289999999958 47.15281629999999069, 13.09897420000000068 47.15374020000000144, 13.09777109999999922 47.15477920000000012, 13.09628119999999996 47.15603370000001604, 13.09581829999999947 47.15887099999999066, 13.09535570000000071 47.1615488000000056, 13.0950009000000005 47.16372419999999011, 13.09366319999999995 47.16527949999999691, 13.09222560000000257 47.16694640000000049, 13.09040740000000014 47.16902050000000912, 13.08872050000000087 47.17095369999999832, 13.08841340000000031 47.17287289999999444, 13.08800899999999956 47.17522849999999579, 13.08757429999999999 47.17789520000000891, 13.08708120000000186 47.18079110000000753, 13.08759320000000059 47.18272189999999, 13.08815109999999926 47.18478889999999382, 13.08893160000000044 47.18764029999998399, 13.0902548000000003 47.19039849999998637, 13.09199360000000034 47.19182469999999796, 13.09451570000000054 47.1938596999999973, 13.09669410000000056 47.19562299999999055, 13.09764260000000036 47.19721369999999894, 13.09872170000000047 47.19900340000000227, 13.09983590000000042 47.20087360000000842, 13.10138560000000219 47.2029059999999987, 13.10303510000000138 47.20506930000000523, 13.10499530000000235 47.20764390000000787, 13.10574839999999952 47.20913949999999204, 13.10650590000000015 47.21063810000000416, 13.1048682000000003 47.21353960000000427, 13.10339510000000018 47.21605809999998371, 13.10193900000000156 47.21874869999999191, 13.10194669999999917 47.22116899999999617, 13.10191039999999951 47.22351909999999009, 13.1019161000000004 47.22621839999999338, 13.10191039999999951 47.22882799999999293, 13.10188190000000041 47.23152699999999271, 13.10188180000000102 47.23363759999999445, 13.10181100000000143 47.23586949999999973, 13.09920220000000057 47.240224199999993, 13.09759910000000183 47.24286779999999908, 13.09636050000000118 47.24483179999998583, 13.09489360000000246 47.24725409999999215, 13.0933975000000018 47.24974139999999068, 13.09172180000000019 47.25267949999999217, 13.09014260000000007 47.25500810000000484, 13.08816110000000066 47.25663889999999157, 13.08614440000000201 47.25840079999998267, 13.08388770000000001 47.26026340000000658, 13.08159329999999976 47.26224360000000502, 13.07904090000000252 47.26438360000000216, 13.07805040000000041 47.26631069999999823, 13.07700360000000117 47.26827119999999383, 13.07616709999999927 47.26984610000000941, 13.07529420000000187 47.27152750000000481, 13.07477740000000033 47.2737126000000103);83379459;2.0;Angertal - Schwarzach;110000;0;185/8;Salzburg AG;30320,36;;;;
LineString (13.62143599999999921 47.09412659999999562, 13.62078269999999947 47.09386500000000098, 13.61758150000000001 47.09196850000000012, 13.6173327000000004 47.08964509999999137, 13.6170858999999993 47.08719669999999979, 13.6167871999999992 47.08473999999999648, 13.61655460000000062 47.08262360000000513, 13.61691040000000008 47.08045729999999907, 13.61725219999999936 47.07849540000000133, 13.61637059999999977 47.07617619999999192, 13.61565520000000085 47.07425629999999472, 13.61495619999999995 47.07229089999999871, 13.61491200000000035 47.06990489999999738, 13.61352400000000173 47.06708350000000252, 13.61214580000000041 47.06428919999999039, 13.61085399999999979 47.06161149999999083, 13.61131220000000042 47.05939309999998699, 13.61174040000000041 47.05737590000000381);83194264;2.0;UW Lungau - UW Rennweg;110000;0;183/5;Salzburg Netz GmbH;4306,54;;;;
LineString (12.47208709999999954 47.27839689999999706, 12.47277069999999988 47.27769969999999233);38879147;2.0;;110000;0;181/6A;Salzburg AG;186,38;;;;
LineString (13.38444360000000088 47.36453289999999328, 13.38425029999999971 47.36379709999999221, 13.38236299999999979 47.36191399999999163, 13.38080929999999924 47.36036380000000889, 13.37787290000000162 47.3599300999999997, 13.3742093999999998 47.3593972999999977, 13.37085369999999962 47.35891310000000942, 13.36682090000000045 47.35832450000000904, 13.3636113000000023 47.35899810000000798, 13.36091339999999938 47.35956439999999645, 13.35639180000000081 47.35892130000000577, 13.3519003000000005 47.35835939999999766, 13.34736679999999964 47.35779259999999624, 13.3429107000000009 47.35728289999999419, 13.33877490000000066 47.35638769999999198, 13.33427930000000039 47.3554999000000052, 13.33018129999999957 47.35468920000000281, 13.32662020000000247 47.35397979999999762, 13.32357680000000144 47.35291859999999531, 13.31732380000000049 47.35078399999999732, 13.31485900000000022 47.35139759999999853, 13.31221880000000013 47.35199310000000139, 13.30864859999999972 47.35290439999998569, 13.30527129999999936 47.35371420000000597, 13.30262210000000067 47.35432749999999658, 13.2989113000000021 47.35516089999998712, 13.29566480000000261 47.35672149999999903, 13.29262499999999925 47.35801399999999717, 13.28780220000000156 47.36040229999998985, 13.28217390000000009 47.36161299999999841, 13.27834280000000078 47.36249939999999015, 13.27466860000000004 47.36333250000000561, 13.27074570000000087 47.36423640000001001, 13.26770080000000185 47.36342639999998738, 13.26451209999999925 47.36266069999999218, 13.26099490000000181 47.3631826000000018, 13.2576868000000001 47.36369559999999268, 13.2545356000000023 47.36413749999999112, 13.25139730000000071 47.36464159999999168, 13.24845119999999987 47.36761490000000663, 13.24632929999999931 47.36998479999999745, 13.24375670000000049 47.37027810000000017, 13.24023640000000057 47.37069269999999221, 13.23622849999999929 47.37372890000000325, 13.23405630000000066 47.37497540000000384, 13.23128129999999913 47.37654499999999302, 13.22772059999999961 47.37857579999999302, 13.22466739999999952 47.37886790000000303, 13.2218005999999999 47.37913180000001034, 13.21786389999999933 47.37941460000000404, 13.21403259999999946 47.37973010000000329, 13.21135809999999999 47.37995329999998972, 13.21078759999999974 47.37998079999998424);82659831;2.0;;110000;0;183/1;;14669,94;;;;
LineString (12.74265869999999978 47.25848359999999104, 12.74481929999999963 47.25823849999999737, 12.74719380000000157 47.25925769999998494, 12.74956279999999964 47.26028000000000162, 12.75174559999999957 47.2619412999999895, 12.75352400000000053 47.26329479999999705, 12.7559565000000017 47.26357849999998706, 12.76009799999999927 47.26406680000000193, 12.76248069999999935 47.26467719999999417, 12.76534460000000237 47.26539709999998706, 12.76841109999999979 47.26683719999999056, 12.7692824999999992 47.26841399999999993, 12.77002740000000003 47.26977360000000061, 12.77105060000000236 47.27164129999999176, 12.77284320000000051 47.27318240000000316, 12.77538790000000013 47.27421249999999731, 12.77677940000000056 47.27567659999998995, 12.77798259999999964 47.27696389999999838, 12.77838400000000263 47.27741379999999083, 12.77941640000000056 47.27846569999999815, 12.78056620000000088 47.27969190000001021, 12.7843681999999994 47.28004149999999584, 12.7881405000000008 47.28038879999999722, 12.79243780000000008 47.28077749999999924, 12.79625320000000066 47.28113710000000225, 12.79980809999999991 47.28145169999999808, 12.80366139999999753 47.28179509999998942, 12.80746070000000003 47.28214619999999968, 12.80910390000000021 47.28468630000000417, 12.8111739 47.28518509999999964, 12.81184879999999993 47.28528199999999515);38821533;1.0;Kaprun - Bruck;110000;0;181/4;Salzburg AG;6567,35;;;;
LineString (13.00643179999999965 47.87406560000000155, 13.01030399999999965 47.87476929999999697, 13.0145464999999998 47.87553869999999989, 13.0185139999999997 47.87624999999999176, 13.02252239999999972 47.87698129999999708, 13.02628990000000009 47.8776559000000006, 13.03058839999999918 47.8783667999999949, 13.0340044000000006 47.87897120000000939, 13.03707720000000059 47.88058879999999107, 13.04021859999999933 47.88221789999998634, 13.04331709999999944 47.88380079999999595, 13.04664730000000006 47.88559100000000512, 13.0499603000000004 47.88735220000000936, 13.05327340000000014 47.88905589999999535, 13.056363300000001 47.89069620000000072, 13.05922520000000198 47.89219989999999427, 13.06231470000000172 47.89380179999999854, 13.06496240000000064 47.89518569999999897, 13.06826799999999977 47.89484649999999277, 13.07142029999999977 47.89426449999999846, 13.07436550000000253 47.89373229999999637, 13.07704100000000125 47.89378190000000757, 13.0807651000000007 47.89383800000000235, 13.08493640000000191 47.89390759999999858, 13.08896179999999987 47.89397670000000318, 13.09294440000000215 47.89403420000000011, 13.09712430000000083 47.8941032999999976, 13.10171030000000059 47.89421039999999863, 13.10543129999999934 47.89302009999999399, 13.10914110000000043 47.89184030000000547, 13.11308879999999988 47.89056959999999208, 13.11604230000000015 47.88962889999999106, 13.11805329999999969 47.89037900000000292, 13.11888440000000067 47.89065809999998891);33517024;2.0;"Hagenau - Flachgau;Flachgau - Göming";110000;1;180/5A;;9262,82;;;;
LineString (12.74193209999999965 47.25862599999999958, 12.74070230000000059 47.25892090000000678, 12.73881680000000038 47.26141819999999427, 12.73817419999999956 47.26391480000001621, 12.73754110000000139 47.26636450000000167, 12.73694189999999971 47.26875929999999926, 12.73461660000000251 47.27284029999998438);38821529;1.0;Kaprun - Bruck;110000;0;181/7B;Salzburg AG;1725,82;;;;
LineString (13.02793720000000022 47.83278529999999762, 13.02575949999999771 47.83201850000000377, 13.02166350000000072 47.83161530000000283, 13.01745920000000112 47.83119429999999994, 13.01317429999999931 47.83076489999999126, 13.00984539999999967 47.83043750000000216, 13.00598740000000042 47.83005210000000318, 13.00218480000000199 47.82967909999999989, 12.99779829999999947 47.82924150000000196, 12.9936512000000004 47.82882519999999715);30096509;2.0;;110000;0;180/3C;;2613,67;;;;
LineString (13.02757280000000151 47.83313729999999708, 13.02525400000000033 47.83262410000000386, 13.02072760000000073 47.83225699999999847, 13.01722209999999968 47.83197279999999552, 13.01359749999999948 47.83242640000000279, 13.00993300000000019 47.83287890000000431, 13.00534870000000254 47.83344540000000222, 13.0021185999999993 47.83316990000000146, 12.99868380000000023 47.83288330000000599, 12.99527800000000077 47.83259769999999378, 12.99236080000000015 47.83149420000000163, 12.99115340000000174 47.82990300000000872, 12.98909120000000073 47.82720369999999832, 12.98701200000000178 47.824466699999995, 12.98505169999999964 47.82188599999999212, 12.98302239999999941 47.81923899999999605, 12.98098300000000016 47.81654970000000304, 12.97901530000000214 47.81397100000000222, 12.97689030000000088 47.81116870000001029, 12.97740010000000233 47.80863409999999192, 12.97783019999999965 47.80650030000000328, 12.97642330000000044 47.8041131999999962, 12.97505540000000224 47.80177190000000564, 12.97361839999999944 47.79931849999998406, 12.97224289999999947 47.79697529999999261, 12.96778319999999951 47.79639029999999167, 12.96330810000000078 47.79580429999999325, 12.95879490000000089 47.79520959999999974, 12.95896070000000222 47.79324859999998409, 12.95913739999999947 47.79119899999998466, 12.95934050000000148 47.78890099999999563, 12.95956679999999928 47.78622060000000005, 12.95977360000000012 47.78381540000000172, 12.95998490000000025 47.78136270000000252);30096510;2.0;"Hagenau - Hirschloh;Hagenau - Eichet";110000;1;185/1C;;9472,22;;;;
LineString (13.42651200000000067 47.5388299000000103, 13.42565349999999924 47.54118359999999655, 13.42476850000000077 47.54363580000000411, 13.42413890000000087 47.54538019999998966, 13.42323249999999923 47.54789130000000341, 13.4226182000000005 47.54927610000000016, 13.42200990000000083 47.55064759999999779, 13.42088779999999915 47.55317730000000154, 13.41983320000000113 47.55555459999999357, 13.41876080000000115 47.55797189999999119, 13.41766050000000021 47.56045189999998968, 13.41685870000000058 47.56225919999999974, 13.41586810000000263 47.56449190000000016, 13.41485880000000108 47.56676659999999401, 13.41376050000000042 47.56924179999998614, 13.41315550000000023 47.57060529999999687, 13.41383720000000146 47.5716236999999893, 13.41521520000000045 47.57368189999999686, 13.41669070000000019 47.57588560000000655);184075008;2.0;Pongau - Timelkam;110000;1;162/5D;;4317,61;;;;
LineString (13.62131070000000044 47.09434240000000216, 13.62103030000000103 47.09436929999999677, 13.61856940000000193 47.09684299999999268, 13.61637720000000051 47.0990465999999941, 13.61448629999999937 47.10094720000000734, 13.6133235999999993 47.10211579999999287, 13.60966370000000047 47.10230270000000274, 13.60656999999999961 47.10246059999999346, 13.60337310000000066 47.10262380000001059, 13.60080469999999941 47.10441110000000009, 13.59841510000000042 47.10607379999999722, 13.59597690000000014 47.10777039999999261, 13.59329890000000063 47.10963379999999034, 13.59102110000000074 47.11121860000000083, 13.58831230000000012 47.11310329999999169, 13.5853628999999998 47.11515529999999785, 13.58390260000000183 47.11617119999998948, 13.58103909999999992 47.11816339999999315, 13.5789300000000015 47.1196306000000007, 13.57655659999999997 47.12084819999999752, 13.57453609999999955 47.12188470000000962, 13.57239799999999974 47.12288790000000205, 13.56883709999999965 47.12455879999999553, 13.56570830000000072 47.12602679999999111, 13.56371520000000075 47.12698479999999535, 13.56100190000000083 47.12908780000000775, 13.55839869999999969 47.12900040000000246, 13.55622920000000065 47.12998439999999079, 13.55293190000000081 47.13147970000001408, 13.55009910000000062 47.13276439999999923, 13.54706140000000048 47.13414199999998999, 13.54372060000000033 47.13565699999999481, 13.54081049999999919 47.13697659999999701, 13.5379479000000007 47.13827469999999664, 13.53670370000000034 47.14017669999999072, 13.53361849999999933 47.14120440000000656, 13.52905430000000031 47.1427249000000046, 13.52746029999999955 47.14298000000000144, 13.52452620000000039 47.14344680000000665, 13.52220359999999921 47.14494450000000825, 13.5197061999999999 47.14647469999999174, 13.51659360000000021 47.14842490000000197, 13.51357299999999917 47.15030559999999582, 13.51103540000000081 47.15189440000000332, 13.50900949999999945 47.1531628999999981, 13.5067465999999996 47.15457969999999221, 13.50420349999999914 47.1569764000000049, 13.50157689999999988 47.1594516999999982, 13.49794570000000249 47.16101330000000758, 13.49501170000000094 47.16102539999998555, 13.49260310000000018 47.16103530000000177, 13.48967069999999957 47.16104740000000106, 13.48731760000000257 47.16182380000000052, 13.48429250000000046 47.1628218999999973, 13.48076830000000115 47.16398469999999321, 13.47661820000000077 47.1653538999999995, 13.47330560000000155 47.16644680000000278, 13.47026810000000019 47.16744889999998946, 13.46670909999999921 47.1686230999999907, 13.46267540000000018 47.16995380000000893, 13.45968640000000072 47.17128869999999807, 13.45621590000000012 47.17283880000000096, 13.45267759999999946 47.17441899999999322, 13.45093029999999956 47.17567890000000119, 13.44888650000000041 47.17715260000000654, 13.44571230000000028 47.17944130000000769, 13.44407490000000038 47.18123690000000181, 13.44176299999999991 47.1837719999999976, 13.43934259999999981 47.18642599999999021, 13.44013920000000084 47.18842570000000336, 13.44233670000000025 47.19061189999999328, 13.44439470000000014 47.192482499999997, 13.44306940000000239 47.19426869999999496, 13.4413368000000002 47.19660340000000076, 13.44179890000000022 47.19940069999999821, 13.44154160000000076 47.20146770000000203, 13.44253690000000034 47.20401219999999398, 13.44434779999999918 47.20513849999998968, 13.44688020000000073 47.20671350000000643, 13.44903650000000006 47.20805450000000292, 13.4513227999999998 47.20947640000000689, 13.45442070000000179 47.21140299999998291, 13.45754860000000086 47.21334809999999749, 13.45895070000000082 47.2146790999999979, 13.46026559999999961 47.21592739999999111, 13.46207279999999962 47.21764299999999537, 13.46367000000000047 47.21915910000000594, 13.46522960000000069 47.22063949999999011, 13.46631939999999972 47.22167389999999898, 13.4677143000000008 47.22299790000000996, 13.46739329999999946 47.22506260000000111, 13.46701640000000033 47.2273693999999935, 13.46547440000000151 47.22950260000000355, 13.46426150000000099 47.23124969999999223, 13.46283550000000062 47.23236410000000518, 13.46076389999999989 47.23339639999998951, 13.45882840000000158 47.2339971000000034, 13.45491089999999978 47.235118099999994, 13.45267220000000208 47.23649769999998682, 13.45047869999999968 47.23784950000001004, 13.4477542000000021 47.23952839999999043, 13.44525170000000003 47.2410705000000064, 13.44121400000000044 47.24174120000000698, 13.43718800000000257 47.24240999999999957, 13.43328679999999942 47.24307650000000791, 13.42996690000000015 47.24490209999999024, 13.4285218000000004 47.24715989999998556, 13.4268502999999999 47.24979119999999, 13.42594599999999971 47.25119329999999707, 13.42552399999999935 47.25184749999999667, 13.4254294999999999 47.25199400000000338, 13.42522400000000005 47.25231260000000333, 13.4246054000000008 47.25328350000000199, 13.42380029999999991 47.25454719999999753, 13.42245860000000057 47.25661769999999251, 13.42055440000000033 47.25946390000000008, 13.41899169999999941 47.26180430000000143, 13.4170739999999995 47.26466450000000208, 13.41619960000000056 47.26767660000000149, 13.41529410000000233 47.27084649999999044, 13.41460359999999952 47.27321330000000188, 13.41424360000000071 47.27621829999999647, 13.41388869999999933 47.27924150000000481, 13.41193619999999953 47.28123670000000089, 13.41001729999999981 47.28326529999998229, 13.40819220000000023 47.28522619999998966, 13.40465350000000022 47.28657139999999259, 13.40125229999999945 47.28788320000000311, 13.39729830000000099 47.28940810000000283, 13.39573309999999928 47.29158059999999608, 13.39398940000000238 47.29397929999999661, 13.39186839999999989 47.29654570000001002, 13.39040050000000015 47.29891899999999083, 13.3908372 47.30134360000000271, 13.39123000000000019 47.30352409999998997, 13.3916568999999992 47.3058936999999915, 13.39208710000000124 47.30828180000000316, 13.39246149999999957 47.31035959999999818, 13.39298409999999961 47.31326030000000316, 13.39211600000000146 47.31633670000000791, 13.39125100000000046 47.3194017999999943, 13.39044890000000265 47.32224379999999542, 13.39037599999999983 47.32451799999999764, 13.39030179999999959 47.32683069999999503, 13.39021589999999939 47.32951029999999548, 13.39012379999999958 47.33238199999999551, 13.39005429999999919 47.33454929999999905, 13.38957120000000067 47.33681020000000217, 13.38902640000000055 47.33936030000000272, 13.38856870000000043 47.34150280000000066, 13.38803719999999942 47.34399049999999676, 13.38744259999999997 47.34677339999998935, 13.3868791999999992 47.34940989999999061, 13.38627430000000018 47.35224059999999469, 13.3857999999999997 47.35446000000001021, 13.38521850000000057 47.35718090000000302, 13.38493390000000005 47.35966899999998958, 13.38467059999999975 47.36193569999999653, 13.38447240000000171 47.36370119999999417, 13.38472900000000188 47.36445779999998962);129580798;2.0;;110000;0;183/3;Salzburg AG;41149,84;;;;
LineString (13.1095693000000022 47.08504099999999681, 13.11138459999999917 47.0860010000000031, 13.11346359999999933 47.08621680000000964, 13.11461869999999941 47.08655120000000949);135587549;2.0;Böckstein - Angertal;110000;0;185/5;Salzburg AG;429,21;;;;
LineString (13.42638849999999984 47.53885360000001015, 13.42651200000000067 47.5388299000000103);184075006;1.0;;110000;1;162/5D;;9,66;;;;
LineString (13.42641290000000076 47.53877959999999803, 13.42651200000000067 47.5388299000000103);184075004;1.0;;110000;1;162/5C;;9,32;;;;
LineString (13.07729609999999987 47.28961329999999208, 13.07839620000000025 47.291150899999991, 13.07945319999999967 47.29267809999999628, 13.08051389999999969 47.29420259999998422);128167439;2.0;Angertal - Schwarzach;110000;0;185/8;Salzburg AG;1130,46;;;;
LineString (13.0868278999999994 47.30268980000000312, 13.09038879999999949 47.30357160000000505, 13.09340440000000072 47.30431189999999475, 13.09700639999999972 47.30442310000000106, 13.10004670000000004 47.3045105999999933, 13.10304010000000119 47.30459720000000345, 13.10726220000000097 47.30472579999999283, 13.11155720000000002 47.30485699999999838, 13.11418090000000092 47.30509829999999027, 13.11736229999999992 47.30539579999999233, 13.12062369999999945 47.30569590000001057, 13.12760630000000006 47.30455560000000759, 13.13029180000000018 47.30514680000000993, 13.13323120000000266 47.30580719999999673, 13.13655340000000038 47.30655029999999783, 13.13828640000000014 47.30743900000000224, 13.14019790000000043 47.30839560000000432, 13.13945359999999951 47.31017919999999322, 13.13836009999999987 47.31285789999999025, 13.13724380000000025 47.31559490000000068);128167438;2.0;;110000;0;185/8;Salzburg AG;5023,92;;;;
LineString (13.07477740000000033 47.2737126000000103, 13.07418249999999915 47.27536709999998976, 13.07969770000000054 47.28371440000000092, 13.07669049999999977 47.28897439999999364, 13.07729609999999987 47.28961329999999208);128167442;1.0;Angertal - Schwarzach;110000;0;;Salzburg AG;1918,62;;;;
LineString (13.08051389999999969 47.29420259999998422, 13.08125070000000001 47.29490189999999217, 13.08540190000000081 47.30197309999999078, 13.0868278999999994 47.30268980000000312);128167440;1.0;Angertal - Schwarzach;110000;0;185/8;Salzburg AG;1076,12;;;;
LineString (13.07477740000000033 47.2737126000000103, 13.07455009999999973 47.2753218000000075, 13.08009610000000045 47.28361980000000386, 13.07702880000000256 47.28903379999999856, 13.07729609999999987 47.28961329999999208);128167443;1.0;Angertal - Schwarzach;110000;0;185/8;Salzburg AG;1905,56;;;;
LineString (12.87818640000000059 47.42183230000000549, 12.8805435000000017 47.4194186000000002, 12.88236000000000026 47.41755830000000316, 12.88676369999999949 47.41657260000000207, 12.89123320000000206 47.41557199999999739, 12.8938492999999994 47.41325470000001019, 12.89584520000000012 47.41148680000000581);108120736;2.0;;110000;0;181/2;Salzburg AG;1847,19;;;;
LineString (12.81804610000000189 47.34779369999998266, 12.81708520000000107 47.34788240000001025);108120145;2.0;;110000;0;181/3A;Salzburg AG;73,27;;;;
LineString (12.81804610000000189 47.34779369999998266, 12.81829430000000158 47.34556419999999832, 12.81859660000000112 47.34272709999999051, 12.81882820000000223 47.34037709999999777, 12.81905090000000058 47.33844500000000721, 12.81921020000000055 47.33688399999999774, 12.8194707999999995 47.33452539999999686, 12.82071769999999944 47.33309679999999275, 12.82236209999999943 47.33120329999998432, 12.82221370000000071 47.3285528000000042, 12.82209150000000086 47.32629839999999177, 12.82197460000000255 47.32431259999999185, 12.82127269999999974 47.32236990000000532, 12.82041500000000056 47.3200063999999827, 12.81966060000000063 47.31792049999999961, 12.8208839999999995 47.31664659999999145, 12.82030460000000005 47.31317330000000254, 12.81985940000000035 47.31106739999999178, 12.81943550000000087 47.3091142999999974, 12.81894740000000077 47.30682629999999023, 12.81842709999999919 47.3044146000000012, 12.81786370000000197 47.30177729999999059, 12.81752039999999937 47.30013660000000186, 12.81714050000000071 47.29840300000000042, 12.81679620000000064 47.29678599999999733, 12.81513230000000014 47.29417000000000826, 12.81365480000000012 47.29184690000000302, 12.81197369999999935 47.28920360000000045, 12.81075049999999926 47.28652540000000215, 12.81175050000000226 47.2857654000000025);108120144;2.0;;110000;0;181/1;Salzburg AG;7148,89;;;;
LineString (13.03517740000000025 47.75011309999999298, 13.03794710000000023 47.74897639999998944, 13.04149910000000112 47.74765109999999169, 13.04479639999999918 47.74631590000000614, 13.04831549999999929 47.74493079999997747, 13.05152550000000033 47.74364949999998231, 13.05507889999999982 47.74231040000000093, 13.05806579999999961 47.74112139999999727, 13.05790280000000259 47.73885869999999443, 13.05770539999999968 47.73663059999999092, 13.05750789999999917 47.7343157999999903, 13.05724190000000107 47.73149869999999595, 13.05732770000000187 47.72950689999999696, 13.05757660000000264 47.72641819999999768, 13.05774830000000009 47.72439739999999375, 13.05804870000000228 47.72170089999999476, 13.05816030000000083 47.71884269999999617, 13.05829759999999951 47.7164115999999936, 13.06061200000000078 47.71449340000000916);112588043;2.0;;110000;1;185/1A;Salzburg AG;5012,19;;;;
