wkt_geom;osm_id;cables;name;voltage;wires;ref;operator;length
LineString (16.71303269999999941 48.34377930000000134, 16.71277780000000135 48.34385679999999041, 16.70966530000000105 48.34345590000000215, 16.70816239999999908 48.34066919999999357, 16.7066757999999993 48.33788380000000728, 16.70522439999999875 48.33517490000000549, 16.70408589999999904 48.33305159999999745, 16.70612919999999946 48.33069530000000924, 16.70818390000000164 48.32834160000000168, 16.71034129999999962 48.32583349999998745, 16.71256350000000523 48.32328749999999928, 16.71473410000000115 48.32074690000000317, 16.71674540000000064 48.3184431000000032, 16.71871989999999997 48.31613169999999258, 16.72079959999999943 48.31380550000000085, 16.72252770000000055 48.31180359999999752, 16.72479129999999969 48.30916380000000032, 16.72467220000000054 48.30678410000001577, 16.72455730000000074 48.3045001000000056, 16.72444490000000172 48.30235859999999093, 16.72431519999999949 48.29974349999999106, 16.72420629999999875 48.29712789999999956, 16.72404050000000097 48.29459210000000979, 16.72384239999999878 48.29219539999999711, 16.72382869999999855 48.28966439999999238, 16.72366859999999988 48.28700419999999838, 16.72354689999999877 48.28472029999998938, 16.72611609999999871 48.28256509999999935, 16.72904730000000129 48.28015079999999415, 16.73168420000000012 48.27787839999999875, 16.73433470000000156 48.27561459999999727, 16.73727039999999988 48.27354859999999093, 16.73978719999999853 48.27127279999999843, 16.74244949999999932 48.2690936999999991, 16.74513869999999827 48.26689259999998427, 16.74784909999999982 48.26475519999999619, 16.7505184000000007 48.26261340000000644, 16.75285059999999859 48.26064639999999883, 16.75560589999999905 48.25835680000000139, 16.75823790000000102 48.25615450000000806, 16.76075429999999855 48.2541663000000014, 16.76352130000000074 48.25210260000000062, 16.76629060000000138 48.2496325999999911, 16.76878380000000135 48.24755590000000183, 16.77134930000000068 48.24548180000000031, 16.77391839999999945 48.2433544000000083, 16.77647400000000033 48.24124659999998244, 16.77903519999999915 48.23912219999998996, 16.78177379999999985 48.23697150000000278, 16.78415770000000151 48.23492780000000124, 16.7866427999999992 48.23291119999999665, 16.78918910000000153 48.23075990000000246, 16.79158539999999888 48.22877239999999688, 16.79413380000000089 48.22679469999999213, 16.79643940000000057 48.22488440000000054, 16.79875270000000143 48.22296759999999693, 16.80102000000000118 48.2210886999999957, 16.80345660000000052 48.21904299999999211, 16.80582120000000046 48.21713809999999967, 16.80856899999999854 48.21488979999999458, 16.81101650000000092 48.21287980000000317, 16.81353100000000467 48.21079530000000801, 16.815812600000001 48.20893450000000513, 16.8180979999999991 48.20706549999999879, 16.82075740000000152 48.2048766999999998, 16.82324669999999855 48.2027947999999995, 16.82566590000000062 48.20083220000000068, 16.82825980000000143 48.19871499999999997, 16.83086240000000089 48.19655019999998302, 16.83345810000000142 48.19441129999999873, 16.83592259999999996 48.19238039999999756, 16.8384463999999987 48.19032150000000314, 16.84090309999999846 48.18830620000000664, 16.84338560000000129 48.1862173000000098, 16.84589079999999939 48.18423670000000669, 16.84863109999999864 48.18194789999999728, 16.85123169999999959 48.17977739999999187, 16.8535345999999997 48.17791170000000278, 16.85643359999999902 48.17550419999999178, 16.8589304999999996 48.17332760000000036, 16.86139049999999884 48.17118190000000055, 16.86408580000000157 48.1688350000000014, 16.86677840000000117 48.16645849999999029, 16.86932780000000065 48.16426789999999158, 16.87173419999999879 48.1621815999999825, 16.87422199999999961 48.15999449999999626, 16.87673840000000069 48.15781129999999877, 16.87904250000000062 48.15580899999998366, 16.88104739999999993 48.15405510000000078, 16.88322829999999897 48.15130939999999526, 16.88538180000000111 48.14856609999998938, 16.88855799999999974 48.14455519999999211, 16.89167300000000083 48.14061490000000276, 16.8948488999999995 48.13658290000000051, 16.89817899999999895 48.13231969999998938, 16.8976191 48.13007189999999014, 16.89701549999999841 48.12764889999998985, 16.89641500000000107 48.1252384999999947, 16.89580580000000154 48.12270590000000681, 16.89528040000000075 48.12053729999998808, 16.8947661999999994 48.11841479999999649, 16.89424089999999978 48.11624669999999782, 16.89619530000000225 48.11552580000000034, 16.8996959000000011 48.11655249999999739, 16.9031817999999987 48.11757860000000164, 16.90679839999999956 48.11864880000000966, 16.91071409999999986 48.11979889999999926, 16.91440180000000026 48.1208783000000011, 16.91803369999999873 48.1219436000000016, 16.91871400000000136 48.12203030000000581, 16.91882090000000005 48.12165029999999888);86069403;2.0;Deutsch-Altenburg - Gänserndorf;110000;1;128/9;EVN;32506,87
LineString (15.60669670000000231 48.19968769999999836, 15.60531800000000047 48.19961359999998507, 15.60157000000000238 48.19954369999998534, 15.59731159999999939 48.19946519999998458, 15.59307459999999956 48.19938659999999686, 15.58952279999999746 48.19932249999999385, 15.58579139999999974 48.20012370000000601, 15.58310520000000032 48.20069299999999402, 15.57993270000000052 48.20137360000000371);85620048;2.0;"Bergern - St. Pölten;St. Pölten - Pottenbrunn";110000;0;168/1;EVN;2025,16
LineString (15.60731899999999861 48.17693509999999435, 15.60737909999999928 48.17954239999999544, 15.60748089999999877 48.18173230000000018, 15.60751609999999978 48.18407670000000564, 15.60762560000000043 48.18633570000001498, 15.60771130000000007 48.18869990000000314, 15.60726200000000041 48.19094050000001062, 15.60677890000000012 48.19326889999999253, 15.60633909999999958 48.19572339999999144, 15.60482919999999929 48.19889580000000251, 15.60680379999999978 48.19935469999999356);85620015;1.0;Pottenbrunn - St. Pölten;110000;0;168/0;;2620,78
LineString (15.47745269999999884 47.93029150000000271, 15.47691440000000007 47.92902579999999091, 15.47318920000000197 47.92897670000000687, 15.46950000000000003 47.92892810000000736, 15.46667640000000077 47.92889090000000607, 15.46436759999999921 47.92886040000000492, 15.46211399999999969 47.92839530000000536, 15.45939819999999898 47.92783940000000342, 15.45570609999999867 47.92708379999999835, 15.45201780000000014 47.92645579999998517, 15.44934330000000067 47.92498870000000011, 15.44654860000000163 47.92346069999999258, 15.44492259999999995 47.92225790000000529, 15.44330170000000102 47.921081700000002, 15.44259959999999943 47.91965870000000649, 15.44169480000000227 47.91780889999999715, 15.4409858999999976 47.91635360000000077, 15.43991920000000029 47.91418339999999887, 15.43649790000000088 47.91311110000000184, 15.43262280000000075 47.9126209000000074, 15.43051069999999925 47.91270909999999361, 15.42896319999999832 47.9128503999999964, 15.42593610000000126 47.9124823999999947, 15.42270030000000069 47.91209280000001058, 15.41971110000000067 47.91199530000000095, 15.41683049999999966 47.91190660000000179, 15.41375779999999907 47.91100730000000851, 15.41167140000000124 47.90946349999998688, 15.41122509999999934 47.90699599999999947, 15.41080990000000028 47.9046986999999902, 15.41077980000000203 47.90271579999999574, 15.41075840000000063 47.90081010000000816, 15.41072080000000177 47.89882889999999804, 15.4095890000000022 47.89711319999999972, 15.4085138999999991 47.89549470000000042, 15.40675009999999823 47.89411830000000236, 15.40512949999999925 47.89285609999999593, 15.40416950000000007 47.89138059999999797, 15.4025906999999993 47.89059389999999183, 15.40133289999999811 47.88996699999999151, 15.40026070000000047 47.88864590000000021, 15.39878949999999946 47.88682459999998287, 15.39621359999999939 47.88498759999999521, 15.39376239999999996 47.88323939999999368, 15.38966860000000025 47.88343540000000331, 15.38616719999999916 47.88258069999999123, 15.3829999000000015 47.88185829999999754, 15.37955329999999776 47.88103420000000909, 15.37628770000000245 47.88025980000000459, 15.37252680000000105 47.87828650000000152, 15.36943789999999765 47.87666569999998956, 15.36535020000000173 47.8762849000000017, 15.36154860000000077 47.8749359000000041, 15.35739710000000002 47.87601339999999794, 15.3537107000000006 47.87684099999999177, 15.34945660000000167 47.87792029999999954, 15.34649549999999962 47.87690140000000838, 15.34352840000000029 47.87589779999998285, 15.33930070000000079 47.87546559999999118, 15.33512289999999822 47.87505850000000152, 15.33200809999999947 47.87415240000000693, 15.32889120000000105 47.87328540000000032, 15.32512469999999993 47.87218289999999854, 15.32131240000000005 47.87109480000000161, 15.31910090000000224 47.8698752999999968, 15.31683980000000034 47.86864700000000283, 15.31439969999999917 47.86730679999999438, 15.31222890000000092 47.86750389999999555, 15.31008590000000069 47.86770179999999186, 15.30731370000000169 47.86726730000000174, 15.30471159999999742 47.86688449999999762, 15.30300939999999876 47.86792609999999115, 15.30122569999999982 47.86901280000000014, 15.298149200000001 47.87092659999999, 15.29509889999999928 47.87286840000000154, 15.29223690000000246 47.87462989999999508, 15.28904060000000165 47.87660739999999748, 15.28697060000000008 47.8778890999999831, 15.2861646000000011 47.87928959999999989, 15.28231239999999858 47.87955790000000178, 15.27888050000000142 47.87982569999999072, 15.27428710000000045 47.87983109999998987, 15.27027840000000047 47.87985199999999963, 15.27010020000000168 47.87985289999999594, 15.26690989999999815 47.87987400000000804, 15.26661970000000146 47.88009659999998746);86120198;1.0;;110000;1;125/7;EVN;20070,5
LineString (15.68931520000000113 48.22490740000000642, 15.68871460000000084 48.22528329999998675, 15.68585530000000006 48.22675219999999285, 15.68287280000000194 48.22813260000000213, 15.6801017999999992 48.22949170000001118, 15.67712970000000183 48.23095539999999914, 15.67437340000000034 48.23228179999999554, 15.67149359999999803 48.2336830000000063, 15.66844909999999835 48.23514299999999366, 15.66606509999999908 48.23633180000000209, 15.66341770000000011 48.23761670000000379, 15.66082720000000172 48.2388994000000082, 15.65761960000000208 48.23875400000000013, 15.65367909999999974 48.23861210000000455, 15.65036749999999977 48.2384873999999968, 15.64637489999999964 48.23834199999999583, 15.64259549999999876 48.23818960000000544, 15.63902399999999915 48.23804770000000275, 15.63522899999999893 48.23791959999998369, 15.63093490000000152 48.23774300000000181, 15.62667199999999923 48.23756289999999325, 15.62273139999999927 48.23741060000000402, 15.61867119999999964 48.23724879999998905, 15.61499580000000087 48.23710240000000482, 15.61098759999999963 48.23694310000000485, 15.60910050000000204 48.2343495999999945, 15.60746440000000135 48.23192509999999089, 15.60584599999999789 48.22947990000000829, 15.60411550000000069 48.22697389999999729, 15.60248010000000107 48.22456470000000195, 15.60067910000000069 48.22196149999999903, 15.59934180000000126 48.22009959999999751, 15.59749489999999739 48.21735850000000312, 15.59657840000000029 48.21652829999998602, 15.59527250000000009 48.21534530000000274, 15.59271350000000211 48.21303149999998539, 15.59042349999999821 48.2109975999999989, 15.58787859999999981 48.20866519999998445, 15.58526909999999965 48.20627199999999846, 15.58255550000000156 48.20380379999999576, 15.57993270000000052 48.20137360000000371);85314417;2.0;"Bergern - Pottenbrunn;St. Pölten - Pottenbrunn";110000;1;168/1;EVN;10934,65
LineString (15.3317761000000008 48.59241660000000707, 15.33233949999999801 48.5921642999999861, 15.33423070000000088 48.59073739999999475, 15.33636399999999966 48.58927570000000884, 15.33688689999999966 48.58699740000000133, 15.33739180000000069 48.58488299999999072, 15.33782560000000039 48.58305489999999338, 15.33832670000000142 48.58094350000000361, 15.33881399999999928 48.57887579999999872, 15.33931729999999938 48.57673019999997877, 15.3397880000000022 48.57475979999998827, 15.34033080000000027 48.57248140000000092, 15.34086590000000072 48.57023489999999555, 15.34139060000000043 48.5680310999999918, 15.34190960000000103 48.5658354999999986, 15.34244289999999999 48.56358389999999758, 15.34294200000000075 48.56147690000000239, 15.34343609999999991 48.5593905999999933, 15.34392290000000258 48.55733519999999714, 15.34440000000000026 48.55532029999999821, 15.34520969999999984 48.55505989999999628, 15.34740559999999832 48.5543539000000095, 15.3502193000000009 48.55346229999999252, 15.35308889999999948 48.55253909999998996, 15.35606540000000031 48.55157700000000176, 15.35884110000000113 48.5506828999999982, 15.36156970000000221 48.54979969999999412, 15.36434749999999738 48.54890429999999668, 15.36731370000000041 48.54795010000000133, 15.36791949999999929 48.54775659999999959, 15.37033140000000131 48.54698600000000397, 15.37308509999999906 48.54609600000000569, 15.37603589999999976 48.54514670000000365, 15.37882370000000165 48.54424980000000289, 15.38159579999999949 48.54335869999999886, 15.38447859999999956 48.5424222000000043, 15.38736380000000104 48.54149329999999907, 15.3901646999999997 48.54059079999998971, 15.39309890000000181 48.53963900000000109, 15.39554490000000087 48.53883660000000333, 15.39824800000000238 48.53798069999999854, 15.4008655000000001 48.5371360999999979, 15.40376650000000147 48.53619759999999417, 15.40622800000000048 48.53540919999999659, 15.4062613000000006 48.53539849999999944, 15.40629730000000031 48.53538669999998945, 15.40822780000000058 48.53475270000000563, 15.4109744000000024 48.53439230000000038, 15.41382169999999974 48.53400999999999499, 15.41662220000000261 48.53363399999999928, 15.41678689999999996 48.53361189999999681, 15.41982679999999917 48.53320380000000256, 15.42310650000000116 48.53276340000000033, 15.4264051000000002 48.53232060000000558, 15.42969510000000177 48.5318787999999941, 15.43051059999999985 48.53176930000000056, 15.4306946000000007 48.53174460000000323, 15.43301939999999917 48.53143249999999398, 15.43607270000000042 48.53102249999999884, 15.43917800000000007 48.53060559999999413, 15.4419734999999978 48.53023029999999949, 15.44523560000000018 48.52979220000000282, 15.44832929999999749 48.52937679999999432, 15.45162739999999957 48.52893400000000668, 15.45449660000000058 48.52854869999999465, 15.45774049999999811 48.52811320000000705, 15.46096569999999915 48.52768009999999066, 15.46427760000000262 48.52723539999998792, 15.46749609999999997 48.52680320000000336, 15.47072039999999937 48.52637030000000351, 15.47396260000000012 48.52593490000000997, 15.47716820000000126 48.52550450000000382, 15.47845240000000011 48.52533199999999169, 15.48016759999999969 48.52510169999999334, 15.48341270000000058 48.52466590000000224, 15.48601690000000097 48.5240789999999933, 15.48901599999999945 48.52340120000000923, 15.49214880000000072 48.52270399999999029, 15.49521290000000207 48.52202410000000299, 15.49834560000000039 48.52132819999999924, 15.5013134000000008 48.52064300000000685, 15.50172560000000033 48.52054919999999782, 15.50185729999999751 48.52051920000000251, 15.50433400000000006 48.5199555000000089, 15.5073717999999996 48.51927340000000299, 15.51023029999999814 48.51863410000000698, 15.51309160000000098 48.51798459999999125, 15.51579920000000179 48.51738310000000354, 15.51609180000000165 48.51731810000000422, 15.5187615000000001 48.51672289999999776, 15.52159879999999958 48.51607609999999937, 15.52428280000000171 48.51547110000000629, 15.5272900000000007 48.51479499999999234, 15.53034800000000004 48.51453479999999985, 15.53306150000000052 48.51429310000000328, 15.53601210000000243 48.51403839999998979, 15.53885240000000145 48.51379690000000267, 15.54193169999999924 48.51353170000000148, 15.54501150000000109 48.51326559999999688, 15.54565389999999958 48.51321020000001027, 15.54823479999999947 48.51298749999999416, 15.54961280000000023 48.51293579999998684, 15.55073090000000136 48.5127980999999906, 15.55143039999999921 48.5127120000000005, 15.55177400000000176 48.51268269999999916, 15.55205759999999948 48.51265850000000057, 15.55436590000000052 48.51246150000000767, 15.55719689999999922 48.5122099000000091, 15.56013270000000048 48.51195590000000379, 15.56306600000000095 48.51170139999998554, 15.56603260000000155 48.51143739999999838, 15.56810390000000055 48.51056910000000499, 15.57011950000000056 48.50972419999998664, 15.57221919999999926 48.5088440000000034, 15.57453399999999988 48.50787350000000941, 15.5756995000000007 48.50738489999999814, 15.5767066000000014 48.50696270000000254, 15.5791025999999988 48.50595830000000319, 15.58151809999999848 48.50494889999999515, 15.58270600000000172 48.50444869999999042, 15.58409750000000038 48.503862699999992, 15.58683489999999949 48.50270989999999927, 15.58956689999999767 48.50155929999999671, 15.59217350000000124 48.50046149999999301, 15.5938783999999977 48.49974350000000811, 15.5944704999999999 48.49949409999999261, 15.59450250000000082 48.49948059999998407, 15.59708110000000048 48.4983941999999999, 15.5996086000000016 48.49733009999999211, 15.6017007999999997 48.4964488999999972, 15.60299829999999943 48.49590239999999852, 15.6039448000000025 48.49550369999999333, 15.60396760000000249 48.495494199999996, 15.60638310000000217 48.49448729999999586, 15.6084612000000007 48.49361499999999126, 15.60857609999999873 48.49356679999998931, 15.60860100000000195 48.49355639999999568, 15.60889290000000074 48.49343379999999826, 15.60914959999999851 48.49332609999999733, 15.60973530000000054 48.49308020000000141, 15.61001949999999994 48.4929610000000082, 15.61002839999999914 48.49295719999999932, 15.61006109999999936 48.49294349999999554, 15.61077750000000108 48.4926427999999845, 15.61204339999999924 48.49211149999999293, 15.61446890000000032 48.49107970000000023, 15.61453599999999931 48.49105209999999744, 15.61475279999999977 48.49096279999999126, 15.61493159999999847 48.4908892999999992, 15.61582500000000095 48.49052150000000694, 15.61705749999999782 48.49001430000000568, 15.61708559999999935 48.49000269999999801, 15.6198767000000025 48.48879720000000049, 15.6227753000000007 48.48759210000000763, 15.62405520000000081 48.48624289999999348, 15.62449520000000014 48.48573549999999699, 15.62544120000000092 48.48464460000000287, 15.62626550000000236 48.48374429999999791, 15.62627610000000011 48.48373259999999618, 15.62667869999999937 48.48329290000000213, 15.62749630000000067 48.48240379999999305, 15.62763380000000168 48.48225429999999392, 15.62807579999999952 48.48177369999999797, 15.62962780000000151 48.48006099999999208, 15.62986440000000243 48.47979989999999617, 15.62995759999999912 48.47970120000000094, 15.6303474999999974 48.47928859999999673, 15.63049460000000046 48.47913279999999503, 15.6318824999999979 48.47766359999999253, 15.63315830000000162 48.47618599999999844, 15.6337180999999994 48.47553760000000267, 15.63561619999999941 48.47348060000000913, 15.6374809999999993 48.47141589999998956, 15.63776890000000108 48.47109609999999691, 15.63865110000000058 48.47011599999999731, 15.63942560000000093 48.46925559999999678, 15.64002510000000257 48.46859099999998932, 15.64011369999999879 48.46849269999999876, 15.64134519999999995 48.46712749999999659, 15.6432544 48.46510529999999761, 15.64340980000000236 48.46493470000000769, 15.64522050000000064 48.46294630000000581, 15.64717100000000016 48.46078030000000325, 15.64906479999999966 48.45869629999999972, 15.65092760000000105 48.45668409999998971, 15.6528110999999992 48.45455209999999369, 15.65467390000000059 48.45251580000000047, 15.65665539999999822 48.45032880000000119, 15.65853889999999993 48.44827179999999345, 15.65928110000000117 48.44745689999999883, 15.6605977999999979 48.44599219999999917, 15.66253280000000103 48.44392129999999952, 15.66438530000000107 48.44189139999998162, 15.66629460000000051 48.43975879999999279, 15.66827089999999956 48.43757469999999188, 15.67021050000000137 48.43545050000000174, 15.67200519999999919 48.43345419999998569, 15.67393610000000059 48.4313438000000005, 15.67588469999999923 48.42920589999999947, 15.67715579999999953 48.42683909999999514, 15.67844940000000165 48.42446509999999904, 15.67973820000000096 48.42211609999998956, 15.68035680000000198 48.42097839999999564, 15.68094140000000181 48.41990340000000259, 15.68212630000000019 48.41773170000000448, 15.68371790000000132 48.41582640000000026, 15.68524290000000043 48.41398499999998251, 15.68793329999999919 48.41160399999999697, 15.68858379999999997 48.40997560000000988);85314407;2.0;Ottenstein - Stratzdorf;110000;1;166/3;EVN;36410,84
LineString (16.06522379999999828 47.70748599999999584, 16.06575030000000126 47.70778529999999051, 16.06756770000000145 47.7082539999999895, 16.06989390000000029 47.70889319999999145, 16.07294119999999893 47.70925680000000568, 16.07589090000000098 47.70968640000000249, 16.0788119000000016 47.71011189999999402, 16.08178140000000056 47.71053299999999098, 16.08473389999999981 47.71096370000000064, 16.0874623000000021 47.71134560000000135, 16.09033270000000115 47.71176450000000102, 16.09345610000000093 47.7122012999999896, 16.09577249999999893 47.71353219999999595, 16.0984115999999986 47.71504849999999465, 16.10080019999999834 47.71642070000000757, 16.1032061000000013 47.71780290000000235, 16.1056714999999997 47.71921919999999773, 16.10819950000000134 47.72067140000000052, 16.11134489999999886 47.72102539999999493, 16.11429680000000175 47.72129499999999069, 16.11723870000000147 47.721597299999992, 16.11987149999999858 47.72185369999999693, 16.12240230000000096 47.72213789999999989, 16.12545989999999918 47.72243159999999307, 16.12813269999999832 47.72270259999999098, 16.13095200000000062 47.72299730000000295, 16.13367029999999858 47.72327039999998988, 16.13657570000000163 47.72354209999999597, 16.13888999999999996 47.72466179999998559, 16.14156690000000083 47.72594300000000089, 16.1437185999999997 47.7269812999999985, 16.14591739999999831 47.72803830000000147, 16.14844850000000065 47.72925479999999965, 16.15079730000000069 47.73038629999999216, 16.15337219999999974 47.73162740000000781, 16.15591849999999852 47.73285820000000257, 16.15851019999999849 47.73385449999998542, 16.16182279999999949 47.73511990000000793, 16.16490329999999886 47.73476169999999996, 16.16773189999999971 47.73535929999999894, 16.17015990000000158 47.73584410000000133, 16.17299870000000084 47.73627369999999814, 16.1760079999999995 47.73664949999999152, 16.17892170000000007 47.73706710000000442, 16.18193240000000088 47.73749850000000094, 16.18490299999999849 47.73793250000000654, 16.1878889000000008 47.73835459999999387, 16.19093930000000015 47.73879199999998946, 16.19398680000000112 47.73922700000000674, 16.19690530000000095 47.73964399999999841, 16.19960860000000125 47.74002830000001296, 16.20282200000000117 47.74048520000000195, 16.20618569999999892 47.74096339999998406, 16.20960589999999968 47.74144620000000572, 16.21283809999999903 47.74190020000000345, 16.21533510000000078 47.74309499999999673, 16.21765369999999962 47.74443060000000116, 16.2199434999999994 47.74574109999999649, 16.22221150000000023 47.74704330000000141, 16.22454739999999873 47.74837789999999416, 16.22676039999999986 47.7496444000000011, 16.22915330000000012 47.75101370000000145, 16.23153590000000079 47.75237719999999086, 16.23383409999999927 47.75369229999999732, 16.2358633999999995 47.75485350000000295, 16.2379475000000042 47.75604609999999184, 16.24019690000000082 47.75733319999999082, 16.24232849999999928 47.75855289999999798, 16.24442200000000014 47.75975079999999906, 16.2462680000000006 47.76080699999999268, 16.24850370000000055 47.76206689999999355, 16.24902420000000092 47.76358629999999295, 16.24962490000000059 47.76534000000000191, 16.25022650000000013 47.76709619999999035, 16.25091450000000037 47.76910420000000812, 16.25160389999999921 47.77111649999999798, 16.25228720000000493 47.77311079999999777, 16.25296040000000275 47.77507569999999504, 16.25354899999999958 47.77679369999999892, 16.25411700000000081 47.77845140000000157, 16.25468229999999892 47.78010100000000904, 16.25533910000000049 47.78201770000000437, 16.25607910000000089 47.78417739999999725, 16.25674700000000072 47.78612619999999822, 16.25731680000000168 47.78778880000000839, 16.25798269999999945 47.78973179999999843, 16.25865419999999872 47.79169109999999421, 16.25922740000000033 47.79336330000000288, 16.2598622000000006 47.7952155999999988, 16.26150279999999881 47.79632290000000694, 16.26361560000000139 47.79772740000000653, 16.26583420000000046 47.79920960000000463, 16.26822459999999992 47.80022169999999448, 16.27054740000000166 47.80120529999999945, 16.27331099999999964 47.80203749999999729);83650480;2.0;"Ternitz - Wiener Neustadt;Ternitz - Neudörfl";110000;1;122/7;Austrian Power Grid AG;20549,14
LineString (15.04881199999999986 48.14609229999999229, 15.04928750000000015 48.14547509999999164, 15.04595450000000056 48.14383399999999824, 15.04242190000000079 48.14209380000000493, 15.04296629999999979 48.13946519999999651, 15.04360229999999987 48.13648080000000107, 15.0442044000000017 48.13363389999999242, 15.04484760000000243 48.13092740000000447);84339750;2.0;;110000;1;168/5F;;1965,5
LineString (16.12616350000000054 47.61049870000000794, 16.12595479999999881 47.60988549999999719, 16.12213459999999898 47.61064259999999138, 16.1176749000000008 47.61158730000001071, 16.11483439999999945 47.61267740000000259, 16.11229679999999931 47.61364869999999883, 16.10985979999999884 47.61459640000001059, 16.10575070000000153 47.61402119999999627, 16.10201900000000208 47.61349880000000923, 16.09800249999999977 47.61293650000000355, 16.09423549999999992 47.6124090999999936, 16.09180410000000094 47.61206869999999469, 16.08812779999999876 47.61274550000000971, 16.08430680000000024 47.61344889999999452, 16.08120059999999896 47.61402069999998332, 16.0783364000000013 47.61454789999999804, 16.07565969999999922 47.61504060000000038, 16.07295870000000093 47.61663819999999703, 16.07044739999999905 47.6181236000000041, 16.06766019999999884 47.61977209999999872, 16.06509519999999824 47.62128919999999965, 16.06194289999999825 47.6231535000000008, 16.05744819999999962 47.62295820000000646, 16.05430580000000162 47.62282180000000409, 16.0518301000000001 47.62376539999999636, 16.04913399999999868 47.6247931000000051, 16.04558229999999952 47.62614679999999368, 16.04188729999999907 47.62755510000000214, 16.03850770000000026 47.6288431999999986, 16.03490910000000014 47.62894459999999697, 16.03152310000000114 47.62903990000000221, 16.02786989999999889 47.62914290000000506, 16.02500939999999829 47.62922350000000193, 16.02221640000000136 47.62930210000001097, 16.0179538000000008 47.62933850000001001, 16.01420710000000014 47.629370399999992, 16.01070800000000105 47.62940019999999208, 16.00776589999999899 47.62942529999999408, 16.00483549999999866 47.62944479999998748, 16.00264960000000158 47.6306295999999989, 16.00038410000000155 47.631847300000004, 15.99813780000000207 47.63305729999999016, 15.99592089999999978 47.6342441999999977, 15.9933045000000007 47.63564499999999668, 15.99050680000000035 47.6371509999999887, 15.98754890000000017 47.63816629999999464, 15.98435379999999917 47.6392729000000017, 15.98113169999999883 47.64038380000000927, 15.97793749999999768 47.64147289999998947, 15.97466820000000176 47.64258759999999171, 15.9677884999999975 47.64495889999999889, 15.96208050000000078 47.64690780000000103, 15.95876220000000068 47.64689259999999393, 15.95482780000000211 47.64687459999999675, 15.95149619999999757 47.6468664000000004, 15.94829640000000026 47.6468446999999955, 15.94770029999999927 47.64684199999999237, 15.94472979999999929 47.64682839999998976, 15.9408399999999979 47.64681060000000201, 15.93711270000000013 47.64679350000000113, 15.93528330000000004 47.64761339999999024, 15.93362790000000118 47.6483553999999998, 15.93315190000000214 47.65098379999999878, 15.93273590000000084 47.65328089999999861, 15.93229349999999833 47.65572370000000291, 15.93188409999999955 47.65798399999999191, 15.93146899999999988 47.66027580000000086, 15.93106299999999997 47.6625173999999987, 15.9322891999999996 47.66351600000000843, 15.93303560000000196 47.66373769999999155);83427556;1.0;Hart - Edlitz;110000;1;123/0;EVN;17629,17
LineString (16.12622890000000098 47.6107956000000101, 16.12572760000000116 47.61087320000000034, 16.12274150000000006 47.61150949999999682, 16.12015030000000237 47.61206159999998988, 16.118754899999999 47.61305949999999143, 16.11735309999999899 47.61403059999999954, 16.11597610000000103 47.61502429999999464, 16.11528140000000064 47.6166197000000011, 16.11467160000000121 47.61798499999999734, 16.11297100000000171 47.61867359999999394, 16.10610559999999936 47.62140499999999577, 16.10357820000000117 47.62241509999999778, 16.10229800000000111 47.62356570000000033, 16.09744429999999937 47.62787850000000134, 16.09644600000000025 47.62877619999999013, 16.09532349999999923 47.62977500000000219, 16.09553560000000161 47.63170269999998396, 16.09576059999999842 47.63375579999999587, 16.09517609999999976 47.63524249999998972, 16.09450620000000143 47.63697479999999729, 16.09389699999999834 47.63856139999999328, 16.09331110000000109 47.64006479999999044, 16.09270839999999936 47.64159279999999086, 16.09203580000000144 47.64331049999999834, 16.09080020000000033 47.64497759999999005, 16.08957739999999959 47.64662730000000579, 16.08834680000000006 47.6482876000000104, 16.08721990000000091 47.64980800000000016, 16.08364449999999835 47.6546312000000043, 16.08268070000000094 47.65593129999999178, 16.08147070000000056 47.65756360000000313, 16.08029870000000017 47.65914450000001068, 16.07919250000000133 47.66063660000000368, 16.07917090000000115 47.66230899999998627, 16.07914829999999995 47.66406609999999944, 16.07912440000000132 47.6659222999999912, 16.07910030000000035 47.66778959999999188, 16.07907880000000134 47.66945680000000607, 16.07724580000000003 47.67067180000000093, 16.07517079999999865 47.67204709999999324, 16.07311380000000156 47.67341040000000874, 16.07117320000000049 47.6746965999999901, 16.06909050000000505 47.67607689999998399, 16.06987360000000109 47.67791050000001007, 16.07058879999999945 47.67958489999999472, 16.07139959999999945 47.68148289999999179, 16.07210590000000039 47.68313630000000103, 16.07289970000000068 47.68499450000000195, 16.07311729999999983 47.68678599999999079, 16.07333939999999828 47.68861499999999154, 16.07098429999999922 47.690460999999992, 16.07089489999999898 47.69235369999999108, 16.07081529999999958 47.69403819999999428, 16.07071780000000061 47.69610149999999038, 16.07062559999999962 47.69805290000000042, 16.07054989999999961 47.69965329999999426, 16.07046539999999979 47.7014427000000012, 16.07038269999999969 47.70319200000000137, 16.07030140000000173 47.70491239999999067, 16.07022239999999869 47.70658389999999827, 16.06800580000000167 47.70739579999999336, 16.06676979999999944 47.70784849999999722, 16.06556769999999901 47.70730140000000574);83650479;1.0;Ternitz - Edlitz;110000;0;123/9;EVN;12900,44
